Unnamed: 0,cpu_usage,cpu_user_time,cpu_system_time,cpu_idle_time,interrupts_per_sec,ram_usage,page_faults_per_sec,disk_read_bytes,disk_write_bytes,disk_read_ops,disk_write_ops,network_sent_bytes,network_received_bytes,Network_Bytes_Total_sec,network_sent_packet,network_received_packet,type
14506,20.26490588,6.807608625,13.4587205,69.16938807,4833.690256,65.0660851,11054.58752,25554897.07,7060859.215,2169.85217,78.32461211,212.9387792,4734.732818,4947.671597,3.90621467,6.209879732,normal
14507,33.82991225,13.1246455,20.70256582,56.1087105,7237.129693,65.23482645,15813.50937,35952935.56,9318563.952,3726.660809,123.3953912,198.5925826,4818.920013,5017.512596,3.69986181,7.099734825,normal
14508,45.71067778,13.72833435,31.98077889,49.17049061,5457.65228,64.55279183,34435.46752,20340111.52,11162140.37,2224.216454,134.3895205,204.8791204,4743.271136,4948.150257,3.794057785,5.790930303,normal
14509,37.49765679,10.93791006,26.56349587,58.86773495,6636.434797,64.45353221,18131.8415,34951175.77,10369390.87,3015.106674,186.7066057,218.7077379,4835.77109,5054.478827,3.800134449,6.700237054,normal
14510,40.53277287,14.00609692,26.52551315,57.02717588,6699.672701,64.47541773,18774.46738,25138799.29,7355926.339,3163.297544,106.9656084,225.7495144,4853.314095,5079.063609,4.106357627,7.511629806,normal
14511,35.02224289,13.18276225,21.84126289,59.68988602,4724.8066,64.60789302,22203.32606,22080220.09,5836801.28,2064.812673,112.426454,194.1003789,4758.654351,4952.75473,3.594451461,5.890906561,normal
14512,44.0540139,16.74467276,27.30790091,47.23963863,6780.735552,63.17579459,28132.99668,17587438.27,7219251.228,1812.088805,133.8059273,218.3360191,4777.452499,4995.788519,4.006165489,6.409864782,normal
14513,35.64934377,14.11814397,21.52821954,55.14506875,6398.978671,63.27892776,20980.31523,27107868.81,12491065.16,2690.943707,84.86576697,214.4607852,4725.625431,4940.086216,3.993683151,6.190208885,normal
14514,31.84524079,12.75456458,19.09272244,57.78497056,5174.274837,62.64773341,22435.84639,17821589.93,9403708.118,1957.392484,179.4835661,221.7503434,4775.945516,4997.69586,4.10648784,6.10965264,normal
14515,17.7354395,7.734274918,9.999870602,71.15788122,4213.397025,62.7494624,8319.896662,26923169.2,1101797.072,2521.938364,33.59917884,220.5946087,4784.983055,5005.577664,4.099899798,6.5998387,normal
14516,19.03056642,8.19054964,10.84272762,68.7436065,4821.132009,62.86407096,9640.766306,22103103.69,3673822.208,2252.557484,99.8474062,257.0072236,4896.816342,5153.823566,4.692828092,7.88794509,normal
14517,21.36152598,7.58998207,13.77151386,66.94844987,5472.96086,63.41789122,11364.57658,31964802.86,4120877.918,2705.632177,97.15196608,230.3603319,4769.159968,4999.5203,4.206579974,6.009399964,normal
14518,31.27852454,11.93460357,19.34497833,59.30950598,5957.332416,63.45720772,17850.63049,32189131.06,13627082.49,2796.150141,87.6636252,214.4663633,4749.311686,4963.778049,3.993787025,6.489903916,normal
14519,24.10062857,6.416235523,17.68377108,66.84674893,4939.893143,64.74869642,16803.46888,16717644.82,6932626.927,2289.064875,77.12010299,212.931609,4538.267671,4751.19928,3.906083139,6.409982586,normal
14520,45.31950706,14.11864368,31.20142251,51.05204208,5966.74528,64.40065831,26566.79357,28008423.14,12903684.94,2437.519286,239.4286342,183.3156682,4820.722818,5004.038486,3.394734597,5.990708112,normal
14521,45.54133624,14.55360842,30.98510179,51.13071109,7079.379094,64.45474268,25411.751,27227813,9646568.171,2644.063211,144.1214758,194.6992001,4851.956147,5046.655347,3.605540743,6.810465847,normal
14522,27.37810832,13.80673988,13.57272734,63.75410391,3207.541686,63.39034062,16784.85347,18224832.31,4388224.551,1520.349798,103.0407166,201.488533,4764.834376,4966.322909,3.694289257,6.290276302,normal
14523,25.74256955,9.07677759,16.66684161,63.17814997,6167.905631,63.48446779,12003.18786,36546314.58,6373985.112,3465.553291,67.90685619,267.6211206,4860.949044,5128.570164,4.80756504,7.111189955,normal
14524,29.45446113,10.78104581,18.67152136,60.18882202,6080.061192,63.63248568,15944.93598,31920628.05,5508994.23,2855.334813,79.69818049,241.7944798,4821.28993,5063.08441,4.499897267,6.399853891,normal
14525,21.44936476,8.970529347,12.48073648,67.43963662,5123.202992,63.77391854,9624.264965,32254205.92,5115851.924,2586.213559,92.65717638,214.4694126,4762.758589,4977.228001,3.993843809,6.789534476,normal
14526,27.542864,11.11113749,16.43196389,62.66343613,5840.099927,64.66333313,12146.72679,29077756.38,8029202.142,3023.010394,92.14357628,241.1757953,4856.066626,5097.242421,4.406866692,6.209675793,normal
14527,26.09434272,8.203059211,17.89048152,62.80924027,5203.077627,66.30223053,18549.42024,19949072.62,9428439.458,2542.689066,106.4995421,210.0990966,4713.079734,4923.17883,3.69998409,6.09997377,normal
14528,45.39801926,14.97654329,30.42110355,45.91300467,5679.022722,64.87976754,37660.53019,17379194.96,7754304.304,1535.399909,115.7191114,197.4912875,4807.684771,5005.176059,3.694225298,6.58969918,normal
14529,32.08078193,10.40697696,21.67468134,61.64554757,6752.623633,64.92886473,13837.77041,38912188.59,6741563.031,3466.854263,155.5447123,233.3671472,4731.143319,4964.510466,4.306775678,6.610399878,normal
14530,42.11093279,12.73403233,29.37420954,53.60004662,7147.078083,64.91627571,21429.13463,20453508.92,11010525.32,2936.508821,182.5943304,222.3930947,4797.551036,5019.944131,3.999875804,6.199807496,normal
14531,36.19170021,10.92073591,25.2737031,59.54532875,5568.158223,63.7487889,19984.74261,31288450.27,4268856.204,2765.35783,121.3138996,210.277426,4770.681584,4980.95901,3.894026408,6.689737675,normal
14532,44.36626628,18.7793194,25.58682268,47.87948432,6242.020324,62.7193456,28411.04281,21119915.98,7144668.363,2063.41323,135.6111792,210.9284662,4863.072972,5074.001438,3.906082708,6.510137847,normal
14533,23.67430292,9.062211731,14.60891029,66.08065497,5256.538887,62.82383449,11919.63466,32737095.81,7705568.624,2858.312393,80.89752049,207.1936495,4783.453387,4990.647037,3.799883534,6.599797716,normal
14534,23.59637828,9.452799824,14.14013858,64.52226543,5485.611567,62.90789045,11870.97582,29388073.98,3756244.097,2604.063078,67.39645629,215.9886433,4803.247445,5019.236089,3.999789691,6.299668763,normal
14535,22.30392679,8.970932148,13.33938606,66.4160602,5547.474094,63.09445011,9578.496813,32764472.19,3834314.402,3177.987616,73.29132216,219.8739665,4716.306566,4936.180533,4.09392944,5.991116253,normal
14536,25.58644976,10.40694236,15.18005126,62.78152804,5856.92231,63.93254024,12155.3398,34901983.86,4902029.135,2731.901652,65.80361437,244.3848083,4792.646501,5037.031309,4.406939166,6.510251041,normal
14537,31.17211521,10.70308765,20.46867856,56.43645604,7514.687901,64.54601313,18532.77016,22106486.01,12830904.14,3094.395018,170.6997252,234.1996229,4843.792201,5077.991824,4.299993077,7.099988569,normal
14538,56.87537605,17.65609604,39.21840802,37.69889727,6652.021772,64.79009494,44265.87943,17374208.48,10884787.19,1418.483319,99.89882519,194.3977139,4770.043904,4964.441618,3.599957664,5.999929441,normal
14539,32.91661877,9.984503252,22.93315591,64.93527426,5848.613536,64.84505089,13675.55352,39626218.71,3582939.11,3740.688429,69.59188136,218.859977,4786.363857,5005.223834,3.9937952,6.19038256,normal
14540,46.79183031,15.80595629,30.98593411,48.2604449,6932.254802,63.52422006,28562.72466,16431437.8,13369798.97,2249.021608,247.98831,227.1556895,4854.801843,5081.957532,4.206586842,6.610350752,normal
14541,31.56250547,12.18749903,19.37499845,58.39056233,5668.772677,63.61592628,17605.41514,26163483.49,5960880.069,2483.188031,118.3994293,196.5990524,4738.877159,4935.476211,3.699982166,6.399969152,normal
14542,44.14556979,15.77985301,28.35686457,47.41003879,7018.464605,62.78417906,27093.96109,23247279.35,9331348.661,2793.507296,197.9792557,221.3768041,4771.100084,4992.476888,4.099570447,5.79939234,normal
14543,16.97072889,8.411971182,8.567748426,72.7864911,3793.069685,62.89065316,7616.115057,29421613.84,2149269.123,2140.821755,59.85178746,246.1790659,4754.681764,5000.86083,4.381828033,6.473155049,normal
14544,17.71434332,8.228565668,9.482442341,71.83394159,3878.931231,62.98986437,7424.659599,23189653.21,5807182.432,1898.995226,62.46298415,211.4904254,4778.117019,4989.607445,3.91648936,5.924945442,normal
14545,21.83830457,8.892647983,12.94894355,67.75645209,5346.095159,63.34855474,10493.09216,32900394.02,4612885.128,2821.123093,57.61265748,230.1510841,4790.237856,5020.38894,4.093793686,6.889555228,normal
14546,30.82942166,9.389671267,21.43974939,59.50292272,7303.327882,64.42801521,13778.25953,36958284.88,9132190.395,3913.924313,99.05499631,256.2008903,4820.843415,5077.044305,4.707365851,6.710500255,normal
14547,36.95316157,13.2812423,23.67186127,57.30308476,6762.959558,64.75605615,18477.28951,32854229.13,8155087.233,3109.881403,86.39948333,225.5986509,4750.77159,4976.370241,4.199974884,5.799965316,normal
14548,52.57820325,14.68747577,37.89056248,41.82803698,6511.823312,65.39853221,41319.04792,16794069.72,7693544.343,1655.605927,138.2004948,205.2007346,4780.517114,4985.717849,3.800013604,6.00002148,normal
14549,32.0317652,8.59368486,23.43732235,63.12994947,6178.135315,65.48641328,13615.05745,34895097.05,7293261.24,3211.666374,151.6984117,239.5974914,5178.545781,5418.143272,4.399953932,7.499921476,normal
14550,47.11133453,17.57747375,29.53015591,47.36233823,7112.81819,63.94144941,28808.7586,18258015.82,8431281.953,2439.403351,107.395745,243.9903331,4849.507862,5093.498196,4.399825679,6.399746442,normal
14551,24.17813214,9.438730464,14.74314097,64.52383093,5068.791585,64.02361699,11512.39241,32274911.21,4742918.359,3114.962889,140.1868095,231.8474157,4653.822653,4885.670068,4.293470662,5.89104114,normal
14552,23.78922073,10.32836023,13.45816636,65.58432529,5201.636605,64.12171455,11793.09378,29413608.59,3287345.399,2603.872963,81.12377785,265.004341,4873.936604,5138.940945,4.907487796,6.810391227,normal
14553,27.66058747,9.765039488,17.88955234,62.95599216,6272.474898,64.22692974,11654.29596,34892015.55,7895449.979,3404.323554,90.19532518,258.3866078,4826.34985,5084.736458,4.799751229,6.699652757,normal
14554,25.65635271,9.673255261,15.99207523,65.95667486,5642.808964,64.30536906,10353.38766,33942422.46,5708808.79,2793.395636,77.38629554,221.075172,4879.530457,5100.605629,4.093984667,7.289289774,normal
14555,26.52629698,9.70259763,16.82305234,63.43605304,5797.086586,65.02192669,12957.38641,25917065.98,4922831.324,3136.562267,68.20573184,189.2934408,4727.127946,4916.421387,3.505434089,6.2096261,normal
14556,48.12653027,14.84331212,33.28026823,45.33119973,6181.732413,65.04715315,36612.50743,16510118.81,9579874.69,1930.447666,127.3965463,227.7938245,4814.069491,5041.863315,4.099888852,6.699818368,normal
14557,37.04893149,10.29682905,26.75615427,58.14345332,6516.805339,65.15430512,17761.43228,33684331.27,11096419.17,3189.956593,181.1249925,252.7162933,4750.68689,5003.403183,4.293481079,6.490145817,normal
14558,39.04545301,11.7370758,27.30826303,56.36181008,6704.365716,65.17633592,20855.25568,25139531.56,9217691.493,3111.657391,155.6429633,200.1123814,4756.925704,4957.038085,3.705784841,6.009380824,normal
14559,40.54698618,13.67184943,26.87494974,54.96605821,5771.594055,63.78500656,24327.47494,25554508.08,5781907.645,2231.097702,189.7998045,239.5997532,4813.695042,5053.294795,4.399995468,6.799992996,normal
14560,43.05808787,16.30254744,26.75489844,48.00844511,6934.732651,62.92895285,27842.5667,23263713.8,8262491.188,2236.463011,123.9040445,204.8759866,4767.75974,4972.635727,3.793999751,5.890683825,normal
14561,27.22933924,10.32873895,16.90157282,61.9036896,6057.694783,63.03629851,12731.46537,33121517.17,4117677.189,3128.755636,79.52596117,205.5255319,4761.341489,4966.867021,3.806028368,6.410153041,normal
14562,20.0473926,8.81428745,11.23236631,69.39285616,4219.168227,63.12655212,9884.36356,25328201.43,2830392.732,2054.171213,47.52529878,260.7900849,4864.65364,5125.443725,4.792467104,6.989014527,normal
14563,20.34510729,7.746399193,12.5976795,68.0766356,5204.96306,63.60532242,10423.54722,31301378.88,4832574.189,2713.40336,95.54801438,304.0710395,4881.562077,5185.633116,5.107912719,6.910705443,normal
14564,24.29796208,8.984245986,15.31228012,65.84817142,5775.159259,64.59157571,10395.04667,41044196.55,7168644.5,3535.713835,61.89849153,236.3942391,4788.6833,5025.077539,4.399892775,6.599839162,normal
14565,36.58254079,13.88475737,22.69923817,53.7547554,7467.539269,64.94658621,18722.16634,25252814.7,11288045.39,2758.965705,166.4445509,225.2542932,4728.642763,4953.897056,4.19356397,6.090652432,normal
14566,43.89593592,14.00645393,29.89086817,50.10811643,4624.506276,65.35848942,45942.39111,18832033.58,13142835.42,1731.698471,209.9271252,217.5389867,4839.441204,5056.980191,4.006242848,6.810612842,normal
14567,34.06271034,9.843718599,24.21867274,59.95195175,7022.795159,65.42322607,13722.68594,35009805.58,7885777.252,3179.643084,256.903481,208.4028239,4712.663857,4921.06668,3.800051491,5.600075881,normal
14568,38.51608613,11.6405377,26.87479844,57.13190151,6187.651489,65.86035575,21698.12989,25619050.35,10325115.85,3004.176447,234.4981615,216.9982987,4787.662465,5004.660763,3.899969424,6.199951392,normal
14569,38.281329,11.718735,26.562466,56.03701327,5693.900683,64.0764425,22424.10269,27045072.05,7011533.641,2226.600267,147.0000176,219.2000263,5102.000612,5321.200639,4.00000048,7.400000888,normal
14570,49.76537522,18.56497003,31.2016303,42.91462446,7710.264203,63.10050254,30173.59008,21063431.37,7550755.928,2293.549494,178.3239474,204.8828332,4874.354305,5079.237138,3.79412654,7.288716775,normal
14571,24.88219575,11.18942292,13.69334973,63.65849407,5429.211048,63.19206347,11904.66222,28725633.05,2590275.019,2935.601967,69.208494,217.140398,4790.810266,5007.950664,4.006280405,6.510205659,normal
14572,21.14027935,9.438205933,11.70025529,66.91020637,4891.707119,63.27897617,10256.86,32314293.55,3404905.313,2853.953424,55.11220185,235.0255854,4811.335158,5046.360744,4.293160652,6.389820505,normal
14573,24.49620916,8.371922922,16.11790768,66.76466254,5351.483289,63.5568547,10143.63217,32561393.96,6214300.832,3000.175632,90.7353581,238.9564729,4846.029258,5084.985731,4.306424281,6.609860524,normal
14574,18.32455189,7.098821183,11.23329945,70.07314625,4922.365648,64.52703275,9341.870347,28738716.6,7866275.813,2328.677566,62.20857268,235.0545427,4773.484458,5008.539,4.293689607,6.091048048,normal
14575,32.39611514,12.36274746,20.0307807,56.61558948,7002.971127,65.87725409,16220.81728,31770908.51,9435587.548,3481.304812,115.6762675,223.7409364,4759.352301,4983.093237,4.106257115,6.409767203,normal
14576,41.96411584,12.87086141,29.0959473,50.27354546,5499.933446,65.91347173,32757.76855,14108509.19,9820376.345,1825.522996,149.0732283,210.2801198,4777.432522,4987.712642,3.894076292,5.990886603,normal
14577,36.77620333,10.56338187,26.21283649,54.97013909,5877.178331,66.01277978,26192.9052,26449036.4,8692589.53,2431.196776,123.3927011,218.3409809,4788.077493,5006.418474,4.006256531,6.009384796,normal
14578,31.56416778,9.92163321,21.64009763,62.57893995,6480.645307,66.08322991,13186.18525,36503090.27,7684322.175,3521.415944,161.6961403,236.9943429,4848.184274,5085.178617,4.299897361,6.799837688,normal
14579,40.3272032,15.44472388,24.88316625,53.68587119,5846.208503,62.8133275,23582.62642,19116613.96,8324462.545,2411.64962,208.2761077,228.4447433,4760.696593,4989.141336,4.193478679,6.889286402,normal
14580,24.25617233,9.233235192,15.02356913,66.76110449,4847.873396,62.90367797,10288.17229,31539165.2,2494674.806,2852.656448,73.0140633,398.2221066,4937.112807,5335.334914,5.408449133,7.01095258,normal
14581,23.04858871,9.531037744,13.51532401,63.68516373,5575.571037,63.13899589,11006.24543,31597041.96,3077714.412,3125.227713,78.29818896,226.2947658,4770.589656,4996.884422,3.999907482,5.799865849,normal
14582,24.49238414,11.77856404,12.71460887,65.58044065,4109.436045,63.89085121,9614.810312,25676154.19,3733047.728,2183.71825,80.17583809,238.2310706,4714.798569,4953.029639,4.29335123,5.89087727,normal
14583,19.32773772,8.450634652,10.87627978,69.42649321,4737.51757,64.8441309,9009.015325,28306942.1,6151043.301,2440.870168,125.1933737,231.9582828,5174.392366,5406.350649,4.206497356,8.012375916,normal
14584,23.08714964,8.736550953,14.35290514,65.70508559,5925.322939,65.99747929,10693.71819,38254562.25,6997536.404,3427.149915,97.0513261,254.2105723,4863.54948,5117.760052,4.692811036,7.388681205,normal
14585,36.14986383,12.98912084,23.1613239,52.8054558,6932.882754,66.03786099,19876.90137,27090050.46,14015985.31,2847.169287,175.4754491,246.5870751,4850.614155,5097.20123,4.507074891,7.111162605,normal
14586,29.45336133,7.109351184,22.34367515,59.52868258,4991.204193,67.88181422,23320.51959,15980967.02,6948869.837,1535.20129,105.1000883,232.200195,4808.304039,5040.504234,4.300003612,6.400005376,normal
14587,47.50341427,13.96268773,33.5416521,47.31490407,5857.396084,67.4610987,38072.42555,22456335.42,9937834.022,2127.792857,140.5814998,227.446489,4802.635456,5030.081945,4.093637423,6.689602618,normal
14588,30.04698199,8.763689058,21.28324485,64.3555156,5953.401416,67.53755281,11725.92023,36042128.74,8287738.915,3437.871227,184.087613,256.2002796,4814.922691,5071.12297,4.70735463,6.810640741,normal
14589,42.11357234,12.88969037,29.2166315,50.46088808,6140.550544,65.57119553,26726.40852,21744947.06,6849947.067,2424.683039,196.0824545,239.5785625,4785.571787,5025.15035,4.399606323,6.499418432,normal
14590,21.29134451,7.956672805,13.33912794,69.93291293,4268.782909,65.65292735,9472.560279,31200253.11,4009281.807,2598.393938,146.5796527,235.0466638,4782.410793,5017.457457,4.293545685,6.889643075,normal
14591,24.80232272,9.076930868,15.72813021,65.58415832,4898.294656,65.75378481,11708.23131,31123831.35,3128177.869,2780.524649,78.72527553,259.6131224,4788.82045,5048.433572,4.807650414,6.510359936,normal
14592,25.585039,9.672384867,15.91263317,62.15782734,6251.084048,65.85173711,11081.69863,36843828.07,4940619.444,3467.754654,92.25513361,249.0089862,4829.116934,5078.12592,4.492944819,6.589652401,normal
14593,26.05609585,8.998464526,17.05795884,63.17543821,6533.795825,65.94731686,10901.27802,37924003.09,6836757.225,3616.598964,90.84314882,218.3440622,4860.158541,5078.502603,4.006313068,6.810732216,normal
14594,20.70459038,8.749838303,11.95290411,67.28958949,5218.954135,66.03490742,10000.62887,34943377.82,6408299.705,2903.863199,77.19636328,241.7886093,4850.171508,5091.960118,4.499788015,6.499693799,normal
14595,32.18775226,12.65620292,19.53117734,56.2370408,6699.583385,65.72754154,18646.65376,23044858.05,8044933.649,2812.793024,106.1997366,226.7994375,4825.988032,5052.787469,4.199989584,6.599983632,normal
14596,60.37379896,15.21084489,45.16450867,36.54889542,5949.635017,66.19585326,48911.77704,14550988.22,8732065.251,1183.696496,62.30507075,556.4521783,5402.668386,5959.120565,5.891024318,7.488590234,normal
14597,33.48990113,9.937391243,23.55239972,59.97957911,7193.499487,66.26882119,16393.72322,35744507.87,9250421.088,3256.169498,136.512535,204.3181008,4756.505356,4960.823456,3.805925407,6.510135565,normal
14598,38.04844981,12.10906719,25.93684069,58.08645844,7240.766118,66.33399361,16592.5932,26587873.19,9017996.457,3418.836786,132.0975575,210.5961061,4818.710902,5029.307008,3.89992789,6.399881666,normal
14599,31.66739806,11.93480376,19.7353291,59.44197104,4418.615834,64.70739473,22660.50796,20669039.98,6114541.577,1686.111212,175.8300376,225.853234,4741.919447,4967.772681,3.993867975,5.791108564,normal
14600,27.46583631,11.58042743,15.88396465,62.43935111,6040.648024,64.80709013,12692.34165,36673354.35,3059531.486,3490.902241,48.17455108,269.0163081,4860.22129,5129.237598,4.907594601,7.111004422,normal
14601,25.97696282,10.76415082,15.21021312,64.47057656,5506.848846,64.90426771,10624.91552,29360573.94,4486182.827,2662.668647,117.0140483,213.4607809,4685.853523,4899.314304,3.893812187,6.190162964,normal
14602,20.73534801,9.154949933,11.58062043,68.35348907,4829.316009,65.01074181,9721.529909,25503704.98,6073580.496,2446.707885,77.42049183,236.7684899,5178.25908,5415.02757,4.406858526,7.611846545,normal
14603,26.1289137,9.360644516,16.77115476,65.21388698,6252.93501,65.1657805,10645.21623,36244129.28,4725699.192,3110.641714,87.36635743,230.2477946,4787.077304,5017.325098,4.293432422,6.390225001,normal
14604,32.31499428,11.11129574,21.20536017,58.69663627,7118.360606,66.16743111,14298.41881,32447976.18,9795104.574,3809.526328,132.0088261,238.9780418,4796.888245,5035.866287,4.306812991,6.510298707,normal
14605,57.65670604,16.48419747,41.17143158,37.35908764,6542.536276,66.10913425,49337.91945,15804671.66,10636798.8,1615.684263,127.1987611,188.9981592,4708.654138,4897.652297,3.49996591,6.099940587,normal
14606,31.35667927,9.516460374,21.8410566,63.82683408,6358.517021,66.14874126,11815.43539,37140506.48,10375425.58,3486.480997,160.2509236,240.2266182,4784.263867,5024.490485,4.493016549,6.489912793,normal
14607,38.73386153,12.12803507,26.60343177,56.24429291,6904.197806,66.60901538,19307.13607,22736980.81,9544814.299,2919.180884,262.7032442,221.740367,4740.977305,4962.717672,4.106303093,5.808916571,normal
14608,26.56274234,10.62496494,15.93744741,62.74489594,4349.471728,64.65510185,17596.38562,25755890.19,5135531.419,2070.78654,234.8984732,233.1984842,4854.468446,5087.66693,4.1999727,6.49995775,normal
14609,26.71924831,9.37493625,17.34363206,63.89345852,5239.031735,64.75997813,12143.94176,35916536.81,3837901.992,3177.858593,77.29899279,235.3969328,4776.937757,5012.334689,4.299943972,6.299917912,normal
14610,25.86046485,10.39047226,15.46852261,63.73347112,5636.98354,64.82820096,11910.35393,33548414.09,6683305.123,3020.737592,154.0968164,247.194893,4806.000708,5053.195601,4.599904966,6.599863647,normal
14611,26.83145809,9.126566528,17.70709916,63.83407663,6095.008464,64.94769986,11010.31532,35013299.18,3837426.835,3451.039063,84.87061898,210.2794395,4795.389668,5005.669108,3.894063695,6.989345093,normal
14612,29.65691821,10.95442876,18.7007748,59.3324602,6809.746696,65.15294939,13554.89429,41135745.52,7679492.957,3507.380602,102.3570239,253.9896404,4862.359248,5116.348889,4.60706761,6.810447772,normal
14613,38.76766258,12.16846451,26.59901536,53.09784445,7100.017196,66.24136743,25624.2626,20765727.72,11311628.78,3047.985163,128.0019976,204.8830725,4781.703327,4986.586399,3.794130973,6.190424218,normal
14614,50.54673801,16.09379458,34.45322044,43.29397492,6666.594133,65.76003089,39862.16492,20772487.32,10653277.03,1931.3983,135.3998808,215.9998099,4744.795825,4960.795634,3.99999648,6.199994544,normal
14615,35.99264975,10.17231728,25.82203616,57.95010076,6270.719651,65.87609203,19980.9078,41756217.36,12845561.99,3175.923994,285.5517143,529.5376756,7283.121169,7812.658845,6.20982332,9.715368742,normal
14616,41.25039068,14.21865545,27.03107024,52.14688822,6181.840963,65.91414962,25080.06049,20570734.75,5678640.169,2684.374364,162.098452,237.797729,4866.853522,5104.651251,4.299958935,7.099932196,normal
14617,27.92448517,8.034391805,19.89097,63.8658823,4546.309893,64.63026276,14382.17057,25689779.22,9450298.776,2247.694653,234.0350154,234.5342368,4859.920808,5094.455045,4.093615883,7.088944578,normal
14618,24.33548863,8.450638292,15.88407012,63.40677915,5210.576393,64.70545795,13874.9061,29533290.2,7657052.431,2477.239722,233.2615554,204.3166909,4730.031549,4934.34824,3.805899144,6.009314437,normal
14619,31.19918518,11.31079155,19.89139204,58.35594626,6140.854663,64.80689644,14446.41501,36175705.13,7785297.7,3274.716438,215.3722401,210.2799896,4795.901453,5006.181443,3.894073882,6.290427039,normal
14620,17.1376582,6.494404504,10.64143389,70.2047463,4355.687025,64.89259865,10325.25174,20477851.22,4099836.633,2520.970294,116.879438,248.5816325,4987.256636,5235.838268,4.506919203,7.912147045,normal
14621,48.20531801,14.3527432,33.85375299,41.48966897,7438.744482,64.7734387,36471.03534,18012683.23,16444691.5,2076.202689,188.7093913,226.4512696,4817.381329,5043.832599,4.193542029,6.490005521,normal
14622,29.10740467,10.48521829,18.62299966,60.36352516,6717.656192,64.92687954,13237.80201,36209014.41,4029423.076,4096.637497,68.80812578,237.9739547,4835.298236,5073.272191,4.406925086,6.610387629,normal
14623,40.39070845,14.92185411,25.46871434,50.05945592,8160.772335,64.19468249,19911.7325,34596746.72,11205389.21,3321.58874,242.7991769,210.5992861,4726.983976,4937.583262,3.899986779,5.99997966,normal
14624,26.25289974,7.655948968,18.59301892,66.09897199,5346.686828,64.23559682,10534.97997,41094348.77,6640989.624,3056.078154,164.3934456,211.3915718,4768.209891,4979.601463,3.899844513,6.699732882,normal
14625,39.46795059,14.82099148,24.64964899,53.71192911,4703.29258,64.22906021,29271.84324,21806046.38,3969903.64,2385.244803,105.737965,216.6679737,4803.838502,5020.506475,3.894032706,6.290360526,normal
14626,34.19369598,10.01570382,24.17853501,63.07628857,6069.611506,64.26019384,13351.72308,36120244.55,7746206.047,3311.689649,137.6156534,216.3390184,4794.212867,5010.551886,4.006278118,6.510201942,normal
14627,51.87329299,18.0182647,33.85249731,42.02700442,7217.5379,63.62594908,33977.74029,22392087.35,14559150.76,1955.694182,206.5719452,226.4403923,4778.810818,5005.251211,4.193340598,6.190169454,normal
14628,24.4896178,8.216155576,16.27581295,63.28797283,5745.291982,63.68565009,12638.50055,33941969.51,9581780.864,3426.622665,103.9645249,235.7731133,4789.980192,5025.753305,4.306815579,6.410144117,normal
14629,23.94794729,10.2182758,13.72837054,64.36468151,5417.155304,63.78921903,11646.52946,28421141.4,4080552.382,2632.148207,74.08314569,264.8821907,4822.692973,5087.575164,4.592755663,7.188661037,normal
14630,26.68112649,9.076829591,17.60591947,64.07407174,6032.230804,63.88828497,10797.35961,36557215.67,4233351.01,3408.084706,86.03593506,215.1399168,4808.897963,5024.037879,4.006329921,6.61044437,normal
14631,26.95605625,9.452745661,17.49929775,65.22396456,5697.011446,64.59540084,10027.99208,36576656.19,5428153.864,3426.826431,52.29735114,232.1882397,4709.761451,4941.94969,4.299782216,5.999696115,normal
14632,30.029614,10.5306601,19.50122241,58.4146463,6473.881431,65.70376765,14027.90798,32403781.69,7987250.813,2888.973832,128.5031217,254.4102206,4791.359206,5045.769427,4.592963167,6.290362598,normal
14633,29.49800441,9.389832931,20.10989219,59.47340695,5043.777693,66.61400256,24222.41235,21743601.24,5903481.478,2123.358495,120.0899451,234.5710186,4851.673844,5086.244863,4.306812042,6.710614111,normal
14634,51.32775537,15.21007645,36.11418151,43.16789699,7597.284155,66.21923979,37838.55658,18821823.71,14941317.78,1906.559495,216.8541696,188.6990703,4743.135837,4931.834907,3.494427227,5.890605897,normal
14635,30.90712708,8.920257659,21.98765265,63.51880285,5941.440598,66.30145581,12557.04105,34806822.55,6168853.316,3270.341336,168.6651602,246.0868756,4781.517071,5027.603946,4.306770717,6.309919888,normal
14636,42.74365639,14.35308886,28.39415405,52.24938314,5664.060665,63.07556659,24656.89109,20156800.63,8023806.169,2526.146893,230.5483469,213.2746942,4802.674529,5015.949223,3.993908132,6.290405308,normal
14637,20.58270694,9.232749341,11.34532758,70.05816309,3867.799456,63.16441604,9635.147132,25280735.24,4561591.742,1954.530662,182.6739049,225.9387771,4800.698263,5026.63704,4.206307021,6.309460531,normal
14638,31.6670617,12.16887942,19.50140933,59.8904728,6591.309091,63.24789097,13329.7951,38694065.5,3792472.284,3557.008393,79.77907327,226.4567437,4673.416176,4899.87292,4.193643401,5.891070492,normal
14639,27.30808089,8.998461462,18.30991289,62.02940369,5867.538456,63.71867209,11894.12462,34463762.33,5356489.718,3133.279958,108.468936,224.9503512,4378.118745,4603.069096,4.106395547,5.508579392,normal
14640,26.98905551,8.736352332,18.25273612,61.55474602,6563.807719,64.60445525,11044.35033,34952190.24,7744569.433,3527.222928,187.5088363,253.6062003,5167.975168,5421.581368,4.592868194,7.088992213,normal
14641,18.46554686,7.042323208,11.4242132,70.82719326,4587.864547,65.67660439,8852.324055,33880954.31,7186185.363,2674.576699,121.489722,216.3378397,4787.075641,5003.413481,4.00625629,6.510166471,normal
